ID,country_satis,econ_sit,children_betteroff2,satisfied_democracy,financial20yr,diversity20yr,diversity20yr_fu,gender20yr,gender20yr_fu,religion20yr,religion20yr_fu,family20yr,family20yr_fu,fav_US,fav_China,fav_Russia,fav_India,fav_Pak,fav_Japan,partyfav_india_BJP,intthreat_chpower,INTTHREAT_USPOWER,intthreat_ruspower,intthreat_climatechange,intthreat_isis,intthreat_cyber,intthreat_NKorea,intthreat_econcondition,trade,trade_wages,trade_jobs,trade_prices,econ_power,respect_china,respect_us,US_WORLD_ROLE,world_role_China,world_role_russia,world_role_india,world_role_germany,world_role_UK,world_role_france,worldleader_USChina,describecountry_officials,describecountry_court,describecountry_corrupt,describecountry_walk,describecountry_election,describecountry_views,describecountry_sol,confid_trump,confid_xi,confid_putin,confid_merkel,confid_macron,confid_abe,confid_modi,USREL_BETTERWORSE,involved_US,interest_surveycountry,use_internet,own_cell_standalone,smartphone,social_net,cyberattack_infrastructure,cyberattack_elections,cyberattack_natsec,preparedcyberattack,prob_leaving,immig_moreless,planmove,whymove_jobs,whymove_violence,whymove_educ,whymove_family,prob_crime,prob_employ_opp,prob_rich_poor,prob_corrupt_biz,prob_terror,prob_rise_prices,prob_corrupt_officials,prob_air_pollution,prob_communal_relations,prob_schools,prob_healthcare,prob_Kashmir,fiveyears_prob_job,fiveyears_prob_terror,fiveyears_prob_corrupt,fiveyears_prob_richpoor,fiveyears_prob_comrel,fiveyears_prob_air,fiveyears_prob_prices,fiveyears_prob_Kashmir,Kashmir_military,fiveyears_rel_China,fiveyears_rel_Russia,fiveyears_rel_Pak,fiveyears_rel_US,indiaus_ties_mil,indiaus_ties_econ,threat_let,threat_pak,threat_china,sex,age,d_relig_india_A,d_relig2_india_A,evil_spirits,relbehavior_marking,relbehavior_symbols,relbehavior_altar,relbehavior_food,sexselect_abortion,relparticipate_sing,relparticipate_story,relparticipate_prayer,religion_import,d_educ_india,d_income_india,d_hhpeople,d_adult_us,d_ptyid_proximity_india,d_homephone_us,d_hhcell
1061,2,4,1,4,1,1,1,1,1,1,2,2,2,8,8,8,1,8,8,4,8,8,8,8,8,8,8,8,2,1,1,1,8,8,8,8,8,8,8,8,8,8,8,4,4,1,4,2,4,4,8,8,8,8,8,8,8,1,1,8,2,1,2,2,8,8,8,8,3,2,2,2,9,2,3,3,2,2,1,2,3,1,1,1,1,2,8,1,3,1,2,2,3,3,8,9,8,8,8,8,8,8,8,8,8,2,35,1,13,2,2,2,2,2,2,2,2,2,2,4,6,3,2,27,1,NA
1062,1,2,1,4,1,2,1,1,1,2,1,2,2,2,4,2,1,4,1,2,3,3,9,9,3,2,8,2,2,1,1,1,1,1,1,1,2,2,2,3,3,3,1,4,4,1,2,1,2,4,1,9,1,9,8,8,2,1,8,9,1,1,1,1,3,5,2,2,1,2,2,2,4,1,3,1,1,1,2,1,1,2,1,3,1,2,1,4,8,4,2,4,3,3,4,1,3,2,4,1,1,1,1,3,3,1,28,1,13,2,2,2,2,2,4,2,2,2,3,10,9,2,2,27,1,NA
1063,2,3,1,4,1,1,2,1,1,1,2,2,2,2,4,2,1,4,1,2,8,8,8,8,8,8,8,8,2,1,1,1,9,8,8,8,8,8,1,8,8,8,3,4,3,2,3,2,1,1,2,8,8,8,8,8,3,8,8,8,1,1,1,1,8,8,8,8,1,3,2,1,4,2,2,2,2,1,2,3,1,2,3,1,3,1,2,4,4,3,4,3,4,3,4,3,3,5,3,5,2,2,2,3,1,2,37,1,13,2,2,2,2,2,2,2,2,2,1,9,10,3,3,27,1,NA
1064,2,3,1,4,1,2,1,1,1,2,1,2,2,2,3,2,1,4,2,4,8,8,8,2,8,8,8,8,2,1,9,8,8,8,8,8,8,8,8,8,8,9,3,4,4,2,2,1,3,3,2,8,2,9,8,8,3,1,2,8,1,1,1,1,8,8,8,3,1,2,2,1,9,2,3,1,1,1,1,2,1,1,1,3,2,2,3,4,5,4,5,4,3,4,5,1,4,1,3,2,2,2,8,2,1,2,58,1,13,2,2,2,2,2,2,2,2,2,1,10,9,2,2,27,1,NA
1065,2,4,1,3,1,2,1,1,1,2,1,2,2,8,8,8,2,3,8,4,8,8,8,8,8,8,8,8,2,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,3,1,2,1,4,2,8,8,8,8,8,8,3,8,8,8,2,1,2,2,8,8,8,8,8,3,2,2,8,2,4,1,1,2,2,2,2,2,1,2,1,3,2,3,4,3,5,4,4,3,5,8,8,8,4,8,8,8,8,3,8,2,80,1,13,2,2,2,2,2,2,2,2,2,2,4,9,2,2,27,1,NA
1066,2,4,3,4,1,3,2,1,1,3,2,2,2,2,3,3,2,4,2,4,3,3,8,2,1,8,8,2,1,1,9,3,1,1,1,2,1,2,1,8,8,8,3,3,3,2,1,1,4,4,2,8,1,8,8,8,2,9,2,8,2,1,2,2,8,8,8,8,2,4,2,1,3,2,1,2,1,2,1,1,1,3,3,3,1,1,2,3,4,4,5,3,4,4,4,2,2,2,3,5,2,2,1,2,2,1,54,1,13,2,2,2,2,2,2,2,2,2,3,9,8,2,2,12,1,NA
1067,8,8,1,8,2,3,1,1,1,2,4,2,2,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,2,8,8,8,8,8,8,8,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,8,8,8,8,1,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,3,3,4,8,8,8,8,8,8,8,8,8,8,8,2,55,1,13,2,1,2,1,1,2,2,1,1,2,1,98,5,3,21,1,1
1068,2,8,8,8,1,8,NA,1,1,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,8,8,8,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,33,1,13,1,1,2,1,2,2,2,2,2,2,1,1,5,1,21,1,NA
1069,1,2,1,2,1,2,1,2,1,2,2,2,2,8,4,8,1,4,8,2,1,8,3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,2,1,2,2,2,8,2,8,8,8,2,8,8,8,8,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,3,4,4,4,3,8,8,8,8,8,8,8,1,1,1,2,55,1,13,2,1,2,1,1,2,1,1,1,1,2,8,2,2,27,1,NA
1070,1,2,8,2,3,2,1,1,1,2,2,3,3,8,8,8,1,8,8,8,8,8,8,8,8,1,8,8,2,8,8,8,8,8,8,8,8,8,1,8,8,8,8,8,4,8,8,2,8,8,8,8,8,8,8,8,2,8,8,8,2,1,2,2,8,2,8,8,8,8,2,8,8,8,8,2,1,2,1,1,1,1,2,3,1,1,1,4,2,2,2,2,4,4,1,8,8,8,8,8,8,8,1,1,8,1,48,1,13,1,1,2,1,1,2,2,1,2,2,3,3,7,4,7,1,NA
1071,2,3,8,2,1,3,4,1,1,3,4,2,2,8,8,8,1,4,8,2,8,8,8,8,8,8,8,8,8,1,8,8,2,8,8,8,8,8,1,8,8,8,2,2,3,3,8,8,8,8,8,8,8,8,8,8,2,8,8,8,1,1,2,2,8,8,8,8,8,8,2,8,8,8,8,1,1,1,1,1,1,1,1,3,1,1,1,3,3,2,2,2,3,3,3,8,8,8,4,8,8,8,1,1,8,1,26,6,1,2,2,2,2,2,2,2,2,2,2,6,3,3,2,7,1,NA
1072,2,4,1,3,3,2,1,1,1,2,1,2,2,2,8,8,1,4,8,3,2,2,2,2,2,2,1,8,8,1,1,1,1,2,1,1,2,2,1,8,8,8,1,3,4,4,4,2,3,2,8,8,8,8,8,8,4,1,2,2,2,1,2,2,2,3,5,3,1,2,2,1,4,2,3,1,1,1,1,1,1,1,2,3,2,1,8,4,3,4,3,2,2,4,8,8,2,2,4,2,8,8,1,1,2,2,35,1,13,1,2,2,2,2,2,2,8,2,3,1,4,5,2,9,1,NA
1073,2,2,2,3,2,1,2,1,1,1,2,2,2,2,3,3,1,4,8,3,3,3,3,2,3,1,2,2,3,2,2,1,1,2,1,1,8,8,1,9,8,8,1,3,2,3,4,4,3,4,8,8,8,8,8,8,3,1,1,2,2,1,2,2,2,3,8,2,1,2,2,1,4,2,2,1,1,1,2,1,1,2,2,1,2,2,8,3,3,4,4,2,4,4,8,8,2,2,4,1,8,8,1,1,8,2,35,1,13,1,1,1,2,2,2,2,2,8,3,1,4,4,2,22,1,NA
1074,1,3,1,2,2,2,2,1,2,1,2,2,2,2,3,3,1,4,2,4,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,3,3,2,2,4,2,4,4,3,3,3,2,8,8,8,8,8,3,1,1,2,1,1,1,1,2,2,4,1,1,2,2,3,4,3,2,1,1,1,1,1,1,1,1,1,2,2,1,3,3,4,3,3,3,4,3,1,2,2,4,1,1,1,1,1,2,1,30,1,13,2,1,1,1,2,2,2,2,2,2,6,6,5,4,9,1,NA
1075,2,3,1,3,2,2,2,1,1,2,2,2,2,1,8,8,1,4,8,3,2,3,8,3,8,9,1,8,1,2,1,1,1,8,1,1,1,1,1,8,8,8,1,3,3,4,4,3,3,3,8,8,8,8,8,8,3,1,1,2,2,1,2,2,8,2,4,8,1,1,2,1,4,2,2,1,1,2,2,1,1,1,2,1,2,1,2,3,3,4,4,3,2,4,3,8,2,2,4,1,8,8,8,1,4,2,35,1,13,2,1,1,1,2,2,2,2,2,2,4,5,3,2,99,1,NA
1076,2,3,1,3,1,2,2,1,1,2,1,2,2,1,4,3,1,4,2,4,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,3,2,2,1,3,4,4,4,3,3,3,3,8,8,8,3,8,9,1,2,2,1,1,1,1,2,2,4,1,1,2,2,2,3,1,2,1,1,2,1,1,1,1,1,2,2,1,3,3,3,4,3,4,3,4,3,1,3,2,4,1,1,1,1,1,3,2,40,1,13,2,1,1,1,1,2,2,2,2,2,10,9,3,3,99,1,NA
1077,2,3,1,3,2,2,2,1,1,2,2,2,2,1,4,3,1,4,8,2,8,3,8,8,2,8,1,9,1,1,1,1,1,1,1,1,1,8,1,2,8,2,1,3,3,3,4,4,3,2,4,8,8,8,8,8,4,1,2,2,2,1,2,2,2,2,8,8,1,1,2,1,4,2,3,1,1,1,2,1,1,1,2,4,2,1,3,3,3,2,2,2,2,4,3,3,2,2,4,1,8,1,1,3,3,2,40,1,13,2,2,2,2,2,2,2,2,2,3,3,6,4,2,23,1,NA
1078,1,3,1,3,2,1,1,1,1,2,1,2,2,1,4,8,1,4,8,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,8,8,8,1,3,4,3,1,4,4,3,8,8,8,8,8,8,4,1,1,2,2,1,1,1,3,2,2,2,2,1,2,1,4,1,1,1,1,2,2,1,1,1,2,3,2,2,2,2,3,4,3,2,2,4,8,8,8,8,4,2,8,8,1,1,2,2,22,1,13,2,2,2,1,2,2,2,2,2,2,5,6,8,3,22,1,NA
1079,2,3,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,4,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,3,3,2,1,4,3,4,2,4,4,2,2,8,2,8,2,2,2,3,2,4,1,1,1,1,2,2,4,2,1,2,2,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,2,3,4,2,3,3,5,2,1,2,2,1,1,1,1,48,1,13,2,1,1,1,2,2,2,2,2,3,9,9,4,2,9,1,NA
1080,1,3,1,3,1,2,2,1,1,2,1,2,2,2,3,2,1,4,2,2,2,1,1,1,1,1,1,2,3,2,2,2,1,2,2,1,2,1,2,3,2,3,1,3,3,4,2,2,4,2,3,8,8,8,8,8,4,1,2,2,2,1,2,2,2,2,4,1,1,2,2,1,4,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,4,4,3,2,3,4,4,1,2,3,4,2,2,2,1,1,2,2,27,1,13,2,1,2,1,2,2,2,2,2,2,9,9,4,2,22,1,NA
1081,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,4,2,2,3,3,2,2,1,2,8,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,3,3,2,3,3,3,2,2,8,8,8,8,8,2,1,1,1,2,1,1,1,8,3,4,1,1,1,2,1,4,1,2,1,2,2,2,1,1,1,1,2,1,1,3,5,4,4,4,2,4,4,5,3,2,2,4,1,3,1,1,1,3,1,34,1,13,2,1,2,1,2,2,2,2,2,2,9,6,4,2,22,1,NA
1082,1,2,1,2,1,1,1,1,2,1,1,2,2,8,3,8,1,4,8,1,1,8,1,8,1,8,8,8,2,1,1,2,8,8,8,8,1,1,1,2,8,8,1,2,1,2,2,2,2,1,2,1,2,8,8,2,1,1,8,2,2,1,2,2,8,8,8,8,1,1,2,2,4,2,1,2,1,2,2,1,1,1,4,2,1,1,1,2,4,4,2,1,5,4,2,1,2,1,4,1,3,2,1,1,2,1,47,1,13,2,2,2,1,1,2,1,1,1,1,3,3,8,3,6,2,NA
1083,1,1,1,2,1,1,1,1,1,1,1,1,1,8,4,1,1,4,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,8,8,8,1,1,2,2,2,2,3,1,2,3,2,8,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,1,2,1,1,4,1,1,1,1,3,2,1,1,1,2,4,4,3,2,2,4,4,1,2,2,4,1,1,1,1,1,2,1,30,1,13,2,2,1,1,1,2,1,1,1,1,6,6,4,3,6,2,NA
1084,2,1,1,3,1,1,1,1,1,1,1,2,2,8,8,8,1,4,8,1,8,8,8,8,1,8,8,8,4,2,2,1,8,8,8,8,8,8,1,8,8,8,8,2,1,2,2,2,3,2,8,8,8,8,8,8,1,1,8,8,2,1,2,2,8,8,8,8,4,8,2,1,4,1,3,1,1,1,1,1,1,1,8,3,1,3,1,4,4,4,2,3,8,4,4,1,3,2,4,2,8,8,1,1,2,1,60,1,13,2,2,1,1,1,2,1,1,1,1,4,6,6,3,6,2,NA
1085,1,1,1,1,1,1,1,1,1,1,1,2,2,8,8,8,1,4,8,1,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,1,3,3,2,4,2,1,2,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,4,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,1,1,1,1,70,1,13,1,2,2,1,1,2,1,1,1,1,2,3,9,6,6,2,1
1086,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,8,1,2,1,2,2,2,1,3,2,2,2,2,2,2,1,3,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,2,2,3,2,4,1,2,1,4,1,1,1,1,1,2,1,40,1,13,2,1,1,1,1,2,1,1,1,1,9,6,16,8,6,2,NA
1087,8,8,8,8,1,8,NA,1,1,8,NA,8,NA,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,2,1,2,2,8,8,8,8,8,8,2,8,8,8,8,8,8,8,8,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,51,1,13,1,2,2,1,1,8,2,2,2,2,1,1,2,2,27,1,NA
1088,8,2,1,2,8,3,1,1,1,8,NA,3,3,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,8,8,8,8,1,1,1,1,1,1,1,8,8,1,1,8,8,8,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,53,1,13,1,2,2,2,2,2,2,2,1,2,1,3,6,3,27,1,1
1089,1,2,1,2,1,1,1,1,1,1,1,1,1,8,8,8,1,4,8,1,1,8,8,1,1,1,8,8,3,1,2,1,8,8,8,1,8,1,1,8,8,8,8,8,8,2,8,8,8,8,8,8,8,8,8,8,3,1,8,8,2,1,2,2,2,2,2,8,2,8,2,8,8,8,8,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,1,1,8,1,22,1,13,2,2,2,2,8,2,2,2,2,3,4,98,3,2,27,1,NA
1090,8,8,8,8,1,8,NA,1,1,8,NA,1,1,8,8,8,1,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,8,8,9,8,1,1,1,8,8,1,1,1,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,2,39,1,13,1,1,1,1,2,8,1,1,1,1,1,98,9,4,98,1,1
1091,2,8,1,3,1,2,1,1,1,1,1,2,2,8,8,8,2,8,8,4,8,8,8,8,8,8,8,8,2,1,1,1,5,8,8,8,8,8,8,8,8,8,9,4,4,1,2,2,4,3,8,8,9,8,8,8,9,8,8,8,2,1,2,2,8,8,8,8,3,8,2,2,4,2,4,2,1,3,2,2,3,2,2,3,2,2,3,4,4,4,4,4,3,3,4,2,8,8,8,8,3,4,8,8,8,2,56,1,13,2,2,2,2,2,2,2,2,2,2,3,10,4,4,27,1,NA
1092,2,4,1,4,1,2,1,1,1,8,NA,1,1,2,2,2,1,3,2,3,1,8,9,8,8,8,8,8,1,1,1,2,8,8,8,8,8,9,8,8,8,8,3,4,2,2,3,2,2,3,2,8,9,8,8,8,3,1,8,8,2,2,NA,2,9,8,8,8,2,9,2,1,4,1,3,3,1,1,2,2,3,1,3,2,1,2,3,4,4,4,5,3,3,4,4,3,3,2,4,2,8,8,8,3,2,2,19,1,13,2,2,2,2,2,2,2,2,2,2,4,9,3,3,27,1,1
1093,2,4,1,3,1,2,1,1,1,2,1,2,3,8,8,8,1,8,8,3,8,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,4,2,3,3,1,8,8,8,8,8,8,8,8,3,8,8,8,2,2,NA,2,8,8,8,8,3,9,2,1,4,1,2,3,1,2,1,2,1,1,3,2,1,3,1,5,8,4,4,4,8,4,4,8,8,8,8,8,8,8,8,8,8,2,50,1,13,2,2,2,2,8,2,2,2,2,2,1,6,3,3,27,2,2
1094,2,4,1,4,1,1,2,1,1,1,1,2,2,8,8,8,2,8,8,4,8,8,8,8,8,8,8,8,2,8,3,8,8,8,8,8,8,8,8,8,8,8,8,3,2,2,4,2,8,4,8,8,8,8,8,8,4,8,8,8,2,2,NA,2,8,8,8,8,4,8,2,2,8,2,4,3,1,3,3,4,2,2,3,2,1,2,9,4,3,3,3,5,4,4,9,8,8,8,8,8,8,8,8,8,8,2,73,1,13,2,2,2,2,2,2,2,2,2,2,1,7,5,5,27,1,1
1095,2,4,1,3,1,2,1,1,1,2,1,2,2,8,8,8,1,8,8,4,8,8,8,8,8,8,8,8,2,3,3,3,8,8,8,8,8,8,8,9,8,8,8,4,3,2,1,1,3,4,8,8,8,8,8,8,4,8,8,8,2,2,NA,2,8,8,8,8,2,8,2,1,4,2,2,3,2,1,1,2,2,3,2,3,3,1,2,4,4,3,4,4,3,4,4,8,8,8,8,8,8,8,8,8,8,2,66,1,13,2,2,2,2,2,2,2,2,2,1,2,4,1,NA,27,1,NA
1096,8,2,1,8,1,1,2,1,3,1,2,2,2,8,8,8,1,4,8,2,2,3,8,3,1,1,8,8,8,1,1,8,1,8,8,8,8,8,1,8,8,8,8,4,8,2,1,8,2,1,8,2,8,8,2,8,2,1,8,8,1,1,2,2,4,8,8,8,4,3,2,1,4,2,4,1,1,4,1,1,1,1,1,2,2,2,1,8,4,4,4,5,4,4,8,8,8,5,4,8,8,8,4,8,8,2,68,1,13,8,2,2,2,2,2,2,2,2,2,10,98,6,5,27,1,NA
1097,2,3,1,2,1,2,1,2,2,2,1,2,2,1,1,1,1,4,1,4,1,3,3,2,1,1,8,2,1,1,1,1,1,8,8,1,1,8,1,8,1,8,1,3,2,1,1,1,4,1,2,8,8,8,8,8,4,3,3,2,1,1,1,1,2,2,2,2,2,2,2,1,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,4,3,1,2,5,3,2,1,1,8,1,2,1,27,1,13,2,2,2,2,2,2,2,2,2,3,9,9,3,3,10,1,NA
1098,2,4,2,2,2,2,2,1,1,2,1,1,1,8,8,8,1,8,8,4,8,8,3,1,8,8,2,8,3,1,1,8,2,1,8,8,8,8,1,8,8,8,2,3,1,2,4,4,4,2,8,4,8,8,8,8,4,8,8,4,2,2,NA,2,8,8,8,8,4,8,2,2,2,2,4,1,1,2,2,1,2,3,1,1,3,2,1,3,4,3,4,3,4,2,8,1,8,8,3,2,8,8,8,3,3,2,45,2,13,2,2,2,2,2,2,2,2,2,1,5,6,3,3,27,2,1
1099,2,2,1,2,3,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,3,1,8,1,1,1,8,2,1,1,1,1,1,2,1,3,1,8,1,8,1,8,1,2,1,4,1,4,1,1,2,2,8,8,4,8,2,1,3,2,1,1,1,1,8,4,4,2,4,4,8,1,4,2,1,1,1,1,1,1,4,1,1,1,1,2,1,2,4,3,1,8,4,4,8,1,8,8,3,1,3,1,8,3,3,2,22,1,13,2,2,2,2,2,2,8,2,2,2,9,11,5,5,27,2,NA
1100,2,3,2,4,1,1,2,1,1,1,3,2,2,2,1,2,1,4,2,4,3,3,3,1,3,3,3,3,1,1,1,3,2,1,1,2,3,3,3,3,3,3,1,4,3,2,4,4,4,1,4,1,4,2,1,1,1,3,3,2,1,1,1,1,4,4,4,2,4,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,4,5,4,5,5,4,4,3,2,3,8,4,2,3,2,4,4,4,1,43,2,13,2,2,2,2,1,2,2,2,2,1,9,8,7,2,9,2,NA
1101,2,4,2,2,1,1,1,1,2,1,1,2,2,4,4,1,1,4,1,1,3,1,3,1,1,1,3,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,4,3,3,3,2,3,2,4,2,1,2,1,2,2,1,2,3,1,1,1,1,1,1,1,2,4,2,2,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,4,3,1,2,2,3,2,4,2,2,2,2,1,50,2,13,2,2,2,2,2,2,1,2,1,1,9,9,4,2,9,1,NA
1102,2,2,1,2,1,2,2,1,1,2,1,2,2,3,3,2,1,2,4,4,1,3,1,1,1,2,1,2,2,1,1,2,1,8,8,2,8,3,1,8,8,8,1,1,2,1,4,1,1,3,4,8,8,8,8,8,4,1,3,8,2,1,2,2,8,8,8,2,4,3,2,1,3,2,4,1,1,1,1,2,1,2,2,1,2,1,1,2,8,3,4,4,2,2,8,3,2,2,5,1,1,1,8,2,4,2,39,2,13,2,2,2,2,2,2,2,2,2,1,6,6,5,2,10,2,NA
1103,1,8,1,3,1,1,2,1,1,3,3,2,2,1,4,3,8,4,2,4,1,8,3,1,3,8,8,8,8,2,2,2,1,8,1,8,1,8,8,8,2,3,1,2,1,1,4,1,1,1,8,4,8,8,8,8,4,3,2,4,2,1,1,2,8,8,8,8,4,1,2,1,4,2,8,1,4,3,1,3,1,1,4,1,8,4,2,2,5,1,4,3,2,3,2,8,3,5,5,2,1,1,4,3,2,1,82,1,13,2,2,2,2,2,2,2,2,2,4,9,9,8,6,99,1,NA
1104,2,4,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,8,2,1,8,8,8,2,2,1,1,1,1,1,1,1,2,8,8,1,8,8,8,1,1,2,2,3,2,4,3,8,2,8,8,8,8,3,1,2,1,2,1,2,2,8,8,8,2,4,1,2,1,4,2,4,2,1,1,2,1,1,1,1,1,1,2,2,4,5,3,5,8,4,3,3,1,2,3,2,3,2,2,3,4,4,1,67,1,13,2,2,2,2,2,2,2,2,2,2,5,3,3,3,27,2,NA
1105,2,2,1,1,1,1,2,1,1,1,2,1,1,2,4,4,2,4,4,4,1,1,1,1,3,3,3,3,1,3,1,1,3,2,1,1,1,1,1,2,2,1,1,4,2,2,4,2,2,3,2,4,2,1,2,4,2,1,3,1,1,1,1,1,2,2,4,1,1,3,2,2,4,2,4,1,1,1,1,1,2,1,2,2,1,2,3,1,3,3,4,4,4,4,4,3,4,2,4,2,1,1,3,2,1,1,67,1,13,2,2,2,2,2,2,2,2,2,2,10,9,7,6,27,1,NA
1106,1,2,1,2,1,1,1,1,1,3,4,2,2,2,2,2,1,4,2,2,3,3,3,2,1,8,8,8,1,1,8,1,1,8,8,3,3,3,3,3,3,3,1,3,1,2,2,3,2,1,2,8,2,3,3,4,2,1,1,2,2,1,2,2,8,8,8,8,4,1,2,1,4,3,3,2,1,1,1,1,2,2,1,1,2,3,1,4,5,4,4,3,4,4,4,1,5,2,5,1,1,2,1,2,4,1,63,2,13,2,1,2,2,2,2,8,1,2,2,3,3,4,4,10,2,NA
1107,1,2,1,1,1,1,2,1,1,2,1,3,4,8,2,2,1,4,4,4,2,2,2,1,1,8,8,2,1,1,1,2,1,8,8,3,8,8,2,8,8,8,1,3,1,3,2,4,1,3,2,2,4,4,8,8,2,2,8,2,2,1,2,2,8,8,8,8,2,4,2,1,4,2,3,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,3,2,4,1,3,3,2,8,5,8,8,1,1,2,4,2,58,1,13,2,2,2,2,2,2,2,2,2,1,5,3,6,4,10,2,NA
1108,2,8,1,3,1,1,2,1,1,1,2,2,2,2,4,4,2,4,2,4,8,2,8,1,2,2,8,3,1,1,1,2,1,8,1,2,8,8,1,8,8,8,1,4,4,1,3,1,4,1,4,8,8,8,8,8,3,3,8,2,1,1,1,2,3,2,3,2,4,2,2,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,2,3,3,8,3,3,1,1,2,2,4,2,27,1,13,2,2,2,2,2,2,2,2,8,3,7,8,4,3,10,2,NA
1109,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,4,1,4,4,2,1,3,3,1,1,2,1,2,1,3,1,3,1,2,1,3,1,1,1,3,3,3,1,2,1,2,4,3,1,1,2,2,1,8,8,2,1,1,3,2,1,1,1,2,4,4,4,1,4,4,2,1,4,4,4,1,1,1,1,1,1,1,1,4,3,3,4,4,2,2,5,3,2,4,5,1,3,5,5,5,4,1,2,2,2,1,40,1,13,2,2,2,2,2,2,2,2,2,3,10,9,5,3,27,1,NA
1110,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,3,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,8,1,3,3,3,1,3,1,2,2,2,4,3,2,8,2,8,8,2,1,3,1,2,2,1,2,2,8,8,8,8,4,2,2,1,4,2,2,1,1,1,2,1,1,1,1,2,1,1,1,4,4,4,2,2,4,4,4,1,2,2,4,2,2,2,2,2,2,1,50,3,13,2,2,2,2,2,2,2,2,2,2,5,3,4,3,9,2,NA
